dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,40.584630,5.198208,14.456247,2.349846,-1.118737,0.073084,3.705345
0.020000,40.545272,5.173352,14.502797,2.327500,-1.117287,0.072501,3.704398
0.020000,40.506267,5.148772,14.548901,2.305183,-1.115853,0.071740,3.703440
0.020000,40.467616,5.124466,14.594559,2.282894,-1.114433,0.070970,3.702470
0.020000,40.429319,5.100435,14.639771,2.260634,-1.113029,0.070194,3.701490
0.020000,40.391375,5.076678,14.684539,2.238401,-1.111641,0.069412,3.700499
0.020000,40.353784,5.053193,14.728863,2.216200,-1.110044,0.079844,3.699498
0.020000,40.316545,5.029981,14.772744,2.194027,-1.108654,0.069496,3.698489
0.020000,40.279660,5.007041,14.816181,2.171877,-1.107512,0.057125,3.697470
0.020000,40.243126,4.984371,14.859176,2.149753,-1.106186,0.066288,3.696444
0.020000,40.206945,4.961972,14.901730,2.127667,-1.104301,0.094261,3.695409
0.020000,40.171117,4.939843,14.943842,2.105598,-1.103454,0.042335,3.694368
0.020000,40.135640,4.917982,14.985513,2.083555,-1.102155,0.064941,3.693320
0.020000,40.100516,4.896388,15.026744,2.061549,-1.100257,0.094934,3.692266
0.020000,40.065743,4.875062,15.067535,2.039556,-1.099671,0.029269,3.691206
0.020000,40.031323,4.854003,15.107887,2.017602,-1.097726,0.097280,3.690141
0.020000,39.997255,4.833208,15.147800,1.995662,-1.096956,0.038466,3.689071
0.020000,39.963538,4.812678,15.187275,1.973758,-1.095227,0.086454,3.687997
0.020000,39.930174,4.792411,15.226313,1.951869,-1.094420,0.040333,3.686919
0.020000,39.897161,4.772407,15.264913,1.930018,-1.092581,0.091958,3.685838
0.020000,39.864501,4.752665,15.303077,1.908178,-1.092005,0.028836,3.684755
0.020000,39.832193,4.733183,15.340804,1.886376,-1.090091,0.095662,3.683669
0.020000,39.800237,4.713961,15.378096,1.864590,-1.089316,0.038742,3.682581
0.020000,39.768633,4.694997,15.414952,1.842826,-1.088200,0.055805,3.681492
0.020000,39.737381,4.676292,15.451374,1.821098,-1.086376,0.091226,3.680402
0.020000,39.706482,4.657843,15.487362,1.799384,-1.085718,0.032898,3.679311
0.020000,39.675936,4.639650,15.522916,1.777693,-1.084536,0.059114,3.678220
0.020000,39.645742,4.621711,15.558036,1.756027,-1.083288,0.062407,3.677130
0.020000,39.615901,4.604026,15.592724,1.734392,-1.081779,0.075400,3.676041
0.020000,39.586413,4.586593,15.626980,1.712771,-1.081015,0.038245,3.674952
0.020000,39.557279,4.569412,15.660803,1.691174,-1.079855,0.057962,3.673866
0.020000,39.528497,4.552482,15.694195,1.669600,-1.078712,0.057148,3.672782
0.020000,39.500069,4.535800,15.727156,1.648048,-1.077586,0.056327,3.671700
0.020000,39.471994,4.519367,15.759687,1.626519,-1.076476,0.055501,3.670621
0.020000,39.444274,4.503181,15.791787,1.605011,-1.075382,0.054670,3.669545
0.020000,39.416907,4.487241,15.823457,1.583525,-1.074306,0.053835,3.668473
0.020000,39.389894,4.471546,15.854698,1.562060,-1.073246,0.052997,3.667406
0.020000,39.363236,4.456095,15.885511,1.540616,-1.072203,0.052158,3.666343
0.020000,39.336932,4.440887,15.915895,1.519193,-1.071176,0.051317,3.665284
0.020000,39.310983,4.425920,15.945850,1.497789,-1.070167,0.050477,3.664232
0.020000,39.285389,4.411194,15.975379,1.476406,-1.069174,0.049638,3.663184
0.020000,39.260150,4.396708,16.004479,1.455042,-1.068198,0.048801,3.662143
0.020000,39.235267,4.382459,16.033153,1.433697,-1.067239,0.047966,3.661109
0.020000,39.210739,4.368448,16.061401,1.412372,-1.066230,0.050437,3.660081
0.020000,39.186568,4.354673,16.089222,1.391073,-1.064989,0.062022,3.659060
0.020000,39.162752,4.341133,16.116618,1.369784,-1.064413,0.028815,3.658047
0.020000,39.139292,4.327827,16.143588,1.348514,-1.063521,0.044610,3.657042
0.020000,39.116190,4.314753,16.170133,1.327265,-1.062446,0.053734,3.656045
0.020000,39.093444,4.301912,16.196254,1.306038,-1.061344,0.055100,3.655056
0.020000,39.071055,4.289301,16.221951,1.284820,-1.060899,0.022255,3.654076
0.020000,39.049023,4.276919,16.247223,1.263626,-1.059725,0.058686,3.653106
0.020000,39.027349,4.264766,16.272072,1.242449,-1.058832,0.044684,3.652145
0.020000,39.006032,4.252840,16.296498,1.221282,-1.058363,0.023440,3.651194
0.020000,38.985074,4.241141,16.320501,1.200145,-1.056847,0.075806,3.650253
0.020000,38.964473,4.229667,16.344081,1.179008,-1.056852,-0.000249,3.649323
0.020000,38.944232,4.218417,16.367239,1.157904,-1.055163,0.084457,3.648403
0.020000,38.924348,4.207390,16.389975,1.136800,-1.055224,-0.003065,3.647495
0.020000,38.904824,4.196585,16.412289,1.115726,-1.053694,0.076493,3.646598
0.020000,38.885659,4.186001,16.434183,1.094656,-1.053486,0.010390,3.645712
